'SV004619','NS038', 'HP030', 1, 2023, 'CTTT'
'SV006696','NS040', 'HP011', 3, 2023, 'CQ'
'SV005262','NS040', 'HP011', 3, 2023, 'CQ'
'SV005556','NS040', 'HP011', 3, 2023, 'CQ'
'SV001306','NS040', 'HP011', 3, 2023, 'CQ'
'SV000599','NS040', 'HP011', 3, 2023, 'CQ'
'SV003379','NS040', 'HP011', 3, 2023, 'CQ'
'SV002231','NS040', 'HP011', 3, 2023, 'CQ'
'SV001015','NS040', 'HP011', 3, 2023, 'CQ'
'SV006100','NS040', 'HP011', 3, 2023, 'CQ'
'SV002746','NS040', 'HP011', 3, 2023, 'CQ'
'SV006089','NS040', 'HP011', 3, 2023, 'CQ'
'SV007823','NS040', 'HP011', 3, 2023, 'CQ'
'SV001329','NS040', 'HP011', 3, 2023, 'CQ'
'SV004046','NS040', 'HP011', 3, 2023, 'CQ'
'SV002275','NS040', 'HP011', 3, 2023, 'CQ'
'SV000521','NS040', 'HP011', 3, 2023, 'CQ'
'SV005671','NS040', 'HP011', 3, 2023, 'CQ'
'SV006485','NS040', 'HP011', 3, 2023, 'CQ'
'SV005791','NS040', 'HP011', 3, 2023, 'CQ'
'SV006693','NS040', 'HP011', 3, 2023, 'CQ'
'SV004786','NS040', 'HP011', 3, 2023, 'CQ'
'SV003459','NS040', 'HP011', 3, 2023, 'CQ'
'SV007020','NS040', 'HP011', 3, 2023, 'CQ'
'SV003656','NS040', 'HP011', 3, 2023, 'CQ'
'SV000866','NS040', 'HP011', 3, 2023, 'CQ'
'SV000496','NS040', 'HP011', 3, 2023, 'CQ'
'SV007938','NS040', 'HP011', 3, 2023, 'CQ'
'SV004336','NS040', 'HP011', 3, 2023, 'CQ'
'SV007280','NS040', 'HP011', 3, 2023, 'CQ'
'SV002721','NS041', 'HP039', 2, 2024, 'CTTT'
'SV000965','NS041', 'HP039', 2, 2024, 'CTTT'
'SV005514','NS041', 'HP039', 2, 2024, 'CTTT'
'SV002160','NS041', 'HP039', 2, 2024, 'CTTT'
'SV006511','NS041', 'HP039', 2, 2024, 'CTTT'
'SV003024','NS041', 'HP039', 2, 2024, 'CTTT'
'SV004474','NS041', 'HP039', 2, 2024, 'CTTT'
'SV007047','NS041', 'HP039', 2, 2024, 'CTTT'
'SV003625','NS041', 'HP039', 2, 2024, 'CTTT'
'SV001062','NS041', 'HP039', 2, 2024, 'CTTT'
'SV000235','NS041', 'HP039', 2, 2024, 'CTTT'
'SV006034','NS041', 'HP039', 2, 2024, 'CTTT'
'SV005729','NS041', 'HP039', 2, 2024, 'CTTT'
'SV001018','NS041', 'HP039', 2, 2024, 'CTTT'
'SV007189','NS041', 'HP039', 2, 2024, 'CTTT'
'SV002236','NS041', 'HP039', 2, 2024, 'CTTT'
'SV000404','NS041', 'HP039', 2, 2024, 'CTTT'
'SV006479','NS041', 'HP039', 2, 2024, 'CTTT'
'SV004669','NS041', 'HP039', 2, 2024, 'CTTT'
'SV003697','NS041', 'HP039', 2, 2024, 'CTTT'
'SV005338','NS041', 'HP039', 2, 2024, 'CTTT'
'SV001724','NS041', 'HP039', 2, 2024, 'CTTT'
'SV004759','NS041', 'HP039', 2, 2024, 'CTTT'
'SV003569','NS041', 'HP039', 2, 2024, 'CTTT'
'SV005015','NS041', 'HP039', 2, 2024, 'CTTT'
'SV002140','NS041', 'HP039', 2, 2024, 'CTTT'
'SV003658','NS041', 'HP039', 2, 2024, 'CTTT'
'SV001327','NS041', 'HP039', 2, 2024, 'CTTT'
'SV001501','NS041', 'HP039', 2, 2024, 'CTTT'
'SV002993','NS041', 'HP039', 2, 2024, 'CTTT'
'SV001099','NS042', 'HP064', 1, 2025, 'VP'
'SV007965','NS042', 'HP064', 1, 2025, 'VP'
'SV000989','NS042', 'HP064', 1, 2025, 'VP'
'SV005015','NS042', 'HP064', 1, 2025, 'VP'
'SV003435','NS042', 'HP064', 1, 2025, 'VP'
'SV001324','NS042', 'HP064', 1, 2025, 'VP'
'SV005483','NS042', 'HP064', 1, 2025, 'VP'
'SV005032','NS042', 'HP064', 1, 2025, 'VP'
'SV003272','NS042', 'HP064', 1, 2025, 'VP'
'SV006074','NS042', 'HP064', 1, 2025, 'VP'
'SV002437','NS042', 'HP064', 1, 2025, 'VP'
'SV000728','NS042', 'HP064', 1, 2025, 'VP'
'SV002346','NS042', 'HP064', 1, 2025, 'VP'
'SV003971','NS042', 'HP064', 1, 2025, 'VP'
'SV005446','NS042', 'HP064', 1, 2025, 'VP'
'SV006430','NS042', 'HP064', 1, 2025, 'VP'
'SV004444','NS042', 'HP064', 1, 2025, 'VP'
'SV001107','NS042', 'HP064', 1, 2025, 'VP'
'SV000434','NS042', 'HP064', 1, 2025, 'VP'
'SV000243','NS042', 'HP064', 1, 2025, 'VP'
'SV001172','NS042', 'HP064', 1, 2025, 'VP'
'SV002050','NS042', 'HP064', 1, 2025, 'VP'
'SV002552','NS042', 'HP064', 1, 2025, 'VP'
'SV003864','NS042', 'HP064', 1, 2025, 'VP'
'SV000169','NS042', 'HP064', 1, 2025, 'VP'
'SV000004','NS042', 'HP064', 1, 2025, 'VP'
'SV003410','NS042', 'HP064', 1, 2025, 'VP'
'SV005894','NS042', 'HP064', 1, 2025, 'VP'
'SV006945','NS042', 'HP064', 1, 2025, 'VP'
'SV004150','NS042', 'HP064', 1, 2025, 'VP'
'SV002941','NS043', 'HP041', 3, 2021, 'VP'
'SV007242','NS043', 'HP041', 3, 2021, 'VP'
'SV005002','NS043', 'HP041', 3, 2021, 'VP'
'SV002210','NS043', 'HP041', 3, 2021, 'VP'
'SV006571','NS043', 'HP041', 3, 2021, 'VP'
'SV007168','NS043', 'HP041', 3, 2021, 'VP'
'SV002057','NS043', 'HP041', 3, 2021, 'VP'
'SV005724','NS043', 'HP041', 3, 2021, 'VP'
'SV007269','NS043', 'HP041', 3, 2021, 'VP'
'SV004815','NS043', 'HP041', 3, 2021, 'VP'
'SV005524','NS043', 'HP041', 3, 2021, 'VP'
'SV007482','NS043', 'HP041', 3, 2021, 'VP'
'SV005706','NS043', 'HP041', 3, 2021, 'VP'
'SV007042','NS043', 'HP041', 3, 2021, 'VP'
'SV006597','NS043', 'HP041', 3, 2021, 'VP'
'SV000451','NS043', 'HP041', 3, 2021, 'VP'
'SV005490','NS043', 'HP041', 3, 2021, 'VP'
'SV007086','NS043', 'HP041', 3, 2021, 'VP'
'SV003937','NS043', 'HP041', 3, 2021, 'VP'
'SV004998','NS043', 'HP041', 3, 2021, 'VP'
'SV001774','NS043', 'HP041', 3, 2021, 'VP'
'SV005319','NS043', 'HP041', 3, 2021, 'VP'
'SV004472','NS043', 'HP041', 3, 2021, 'VP'
'SV000971','NS043', 'HP041', 3, 2021, 'VP'
'SV001639','NS043', 'HP041', 3, 2021, 'VP'
'SV007671','NS043', 'HP041', 3, 2021, 'VP'
'SV000108','NS043', 'HP041', 3, 2021, 'VP'
'SV006407','NS043', 'HP041', 3, 2021, 'VP'
'SV004782','NS043', 'HP041', 3, 2021, 'VP'
'SV006596','NS043', 'HP041', 3, 2021, 'VP'
'SV000245','NS044', 'HP013', 2, 2022, 'CLC'
'SV003684','NS044', 'HP013', 2, 2022, 'CLC'
'SV000965','NS044', 'HP013', 2, 2022, 'CLC'
'SV007282','NS044', 'HP013', 2, 2022, 'CLC'
'SV007494','NS044', 'HP013', 2, 2022, 'CLC'
'SV000777','NS044', 'HP013', 2, 2022, 'CLC'
'SV001652','NS044', 'HP013', 2, 2022, 'CLC'
'SV004156','NS044', 'HP013', 2, 2022, 'CLC'
'SV007549','NS044', 'HP013', 2, 2022, 'CLC'
'SV002488','NS044', 'HP013', 2, 2022, 'CLC'
'SV005826','NS044', 'HP013', 2, 2022, 'CLC'
'SV005212','NS044', 'HP013', 2, 2022, 'CLC'
'SV003205','NS044', 'HP013', 2, 2022, 'CLC'
'SV003026','NS044', 'HP013', 2, 2022, 'CLC'
'SV000399','NS044', 'HP013', 2, 2022, 'CLC'
'SV004074','NS044', 'HP013', 2, 2022, 'CLC'
'SV005491','NS044', 'HP013', 2, 2022, 'CLC'
'SV005687','NS044', 'HP013', 2, 2022, 'CLC'
'SV004380','NS044', 'HP013', 2, 2022, 'CLC'
'SV007643','NS044', 'HP013', 2, 2022, 'CLC'
'SV004313','NS044', 'HP013', 2, 2022, 'CLC'
'SV007965','NS044', 'HP013', 2, 2022, 'CLC'
'SV001145','NS044', 'HP013', 2, 2022, 'CLC'
'SV007318','NS044', 'HP013', 2, 2022, 'CLC'
'SV001302','NS044', 'HP013', 2, 2022, 'CLC'
'SV001963','NS044', 'HP013', 2, 2022, 'CLC'
'SV000251','NS044', 'HP013', 2, 2022, 'CLC'
'SV004611','NS044', 'HP013', 2, 2022, 'CLC'
'SV007246','NS044', 'HP013', 2, 2022, 'CLC'
'SV002126','NS044', 'HP013', 2, 2022, 'CLC'
'SV005218','NS045', 'HP035', 2, 2025, 'VP'
'SV004514','NS045', 'HP035', 2, 2025, 'VP'
'SV003555','NS045', 'HP035', 2, 2025, 'VP'
'SV000027','NS045', 'HP035', 2, 2025, 'VP'
'SV002087','NS045', 'HP035', 2, 2025, 'VP'
'SV003916','NS045', 'HP035', 2, 2025, 'VP'
'SV002594','NS045', 'HP035', 2, 2025, 'VP'
'SV001923','NS045', 'HP035', 2, 2025, 'VP'
'SV006730','NS045', 'HP035', 2, 2025, 'VP'
'SV002718','NS045', 'HP035', 2, 2025, 'VP'
'SV006067','NS045', 'HP035', 2, 2025, 'VP'
'SV003511','NS045', 'HP035', 2, 2025, 'VP'
'SV002613','NS045', 'HP035', 2, 2025, 'VP'
'SV000693','NS045', 'HP035', 2, 2025, 'VP'
'SV000216','NS045', 'HP035', 2, 2025, 'VP'
'SV000046','NS045', 'HP035', 2, 2025, 'VP'
'SV006599','NS045', 'HP035', 2, 2025, 'VP'
'SV002322','NS045', 'HP035', 2, 2025, 'VP'
'SV003665','NS045', 'HP035', 2, 2025, 'VP'
'SV004721','NS045', 'HP035', 2, 2025, 'VP'
'SV003918','NS045', 'HP035', 2, 2025, 'VP'
'SV007928','NS045', 'HP035', 2, 2025, 'VP'
'SV002102','NS045', 'HP035', 2, 2025, 'VP'
'SV002809','NS045', 'HP035', 2, 2025, 'VP'
'SV002695','NS045', 'HP035', 2, 2025, 'VP'
'SV002569','NS045', 'HP035', 2, 2025, 'VP'
'SV004628','NS045', 'HP035', 2, 2025, 'VP'
'SV000470','NS045', 'HP035', 2, 2025, 'VP'
'SV004818','NS045', 'HP035', 2, 2025, 'VP'
'SV005290','NS045', 'HP035', 2, 2025, 'VP'
'SV003684','NS046', 'HP018', 1, 2023, 'CTTT'
'SV006894','NS046', 'HP018', 1, 2023, 'CTTT'
'SV005148','NS046', 'HP018', 1, 2023, 'CTTT'
'SV001796','NS046', 'HP018', 1, 2023, 'CTTT'
'SV000524','NS046', 'HP018', 1, 2023, 'CTTT'
'SV005325','NS046', 'HP018', 1, 2023, 'CTTT'
'SV002372','NS046', 'HP018', 1, 2023, 'CTTT'
'SV005867','NS046', 'HP018', 1, 2023, 'CTTT'
'SV006080','NS046', 'HP018', 1, 2023, 'CTTT'
'SV002467','NS046', 'HP018', 1, 2023, 'CTTT'
'SV003626','NS046', 'HP018', 1, 2023, 'CTTT'
'SV005122','NS046', 'HP018', 1, 2023, 'CTTT'
'SV004966','NS046', 'HP018', 1, 2023, 'CTTT'
'SV000196','NS046', 'HP018', 1, 2023, 'CTTT'
'SV003660','NS046', 'HP018', 1, 2023, 'CTTT'
'SV001150','NS046', 'HP018', 1, 2023, 'CTTT'
'SV007640','NS046', 'HP018', 1, 2023, 'CTTT'
'SV003168','NS046', 'HP018', 1, 2023, 'CTTT'
'SV000079','NS046', 'HP018', 1, 2023, 'CTTT'
'SV005988','NS046', 'HP018', 1, 2023, 'CTTT'
'SV007892','NS046', 'HP018', 1, 2023, 'CTTT'
'SV003037','NS046', 'HP018', 1, 2023, 'CTTT'
'SV000588','NS046', 'HP018', 1, 2023, 'CTTT'
'SV006719','NS046', 'HP018', 1, 2023, 'CTTT'
'SV004766','NS046', 'HP018', 1, 2023, 'CTTT'
'SV000352','NS046', 'HP018', 1, 2023, 'CTTT'
'SV006837','NS046', 'HP018', 1, 2023, 'CTTT'
'SV002477','NS046', 'HP018', 1, 2023, 'CTTT'
'SV001249','NS046', 'HP018', 1, 2023, 'CTTT'
'SV001902','NS046', 'HP018', 1, 2023, 'CTTT'
'SV002688','NS047', 'HP031', 2, 2022, 'CLC'
'SV006518','NS047', 'HP031', 2, 2022, 'CLC'
'SV007234','NS047', 'HP031', 2, 2022, 'CLC'
'SV000144','NS047', 'HP031', 2, 2022, 'CLC'
'SV004725','NS047', 'HP031', 2, 2022, 'CLC'
'SV000352','NS047', 'HP031', 2, 2022, 'CLC'
'SV004322','NS047', 'HP031', 2, 2022, 'CLC'
'SV003813','NS047', 'HP031', 2, 2022, 'CLC'
'SV002587','NS047', 'HP031', 2, 2022, 'CLC'
'SV002416','NS047', 'HP031', 2, 2022, 'CLC'
'SV001012','NS047', 'HP031', 2, 2022, 'CLC'
'SV001343','NS047', 'HP031', 2, 2022, 'CLC'
'SV003857','NS047', 'HP031', 2, 2022, 'CLC'
'SV004888','NS047', 'HP031', 2, 2022, 'CLC'
'SV004309','NS047', 'HP031', 2, 2022, 'CLC'
'SV001251','NS047', 'HP031', 2, 2022, 'CLC'
'SV001551','NS047', 'HP031', 2, 2022, 'CLC'
'SV006224','NS047', 'HP031', 2, 2022, 'CLC'
'SV002152','NS047', 'HP031', 2, 2022, 'CLC'
'SV007816','NS047', 'HP031', 2, 2022, 'CLC'
'SV001531','NS047', 'HP031', 2, 2022, 'CLC'
'SV000172','NS047', 'HP031', 2, 2022, 'CLC'
'SV002630','NS047', 'HP031', 2, 2022, 'CLC'
'SV007789','NS047', 'HP031', 2, 2022, 'CLC'
'SV002597','NS047', 'HP031', 2, 2022, 'CLC'
'SV003553','NS047', 'HP031', 2, 2022, 'CLC'
'SV005098','NS047', 'HP031', 2, 2022, 'CLC'
'SV000213','NS047', 'HP031', 2, 2022, 'CLC'
'SV001818','NS047', 'HP031', 2, 2022, 'CLC'
'SV004505','NS047', 'HP031', 2, 2022, 'CLC'
'SV003168','NS038', 'HP064', 1, 2020, 'VP'
'SV000124','NS038', 'HP064', 1, 2020, 'VP'
'SV004978','NS038', 'HP064', 1, 2020, 'VP'
'SV006180','NS038', 'HP064', 1, 2020, 'VP'
'SV002125','NS038', 'HP064', 1, 2020, 'VP'
'SV002884','NS038', 'HP064', 1, 2020, 'VP'
'SV002681','NS038', 'HP064', 1, 2020, 'VP'
'SV006903','NS038', 'HP064', 1, 2020, 'VP'
'SV000848','NS038', 'HP064', 1, 2020, 'VP'
'SV003863','NS038', 'HP064', 1, 2020, 'VP'
'SV004796','NS038', 'HP064', 1, 2020, 'VP'
'SV000927','NS038', 'HP064', 1, 2020, 'VP'
'SV003735','NS038', 'HP064', 1, 2020, 'VP'
'SV006817','NS038', 'HP064', 1, 2020, 'VP'
'SV004621','NS038', 'HP064', 1, 2020, 'VP'
'SV000901','NS038', 'HP064', 1, 2020, 'VP'
'SV002179','NS038', 'HP064', 1, 2020, 'VP'
'SV002766','NS038', 'HP064', 1, 2020, 'VP'
'SV005207','NS038', 'HP064', 1, 2020, 'VP'
'SV005793','NS038', 'HP064', 1, 2020, 'VP'
'SV005384','NS038', 'HP064', 1, 2020, 'VP'
'SV003902','NS038', 'HP064', 1, 2020, 'VP'
'SV001876','NS038', 'HP064', 1, 2020, 'VP'
'SV005378','NS038', 'HP064', 1, 2020, 'VP'
'SV001210','NS038', 'HP064', 1, 2020, 'VP'
'SV007898','NS038', 'HP064', 1, 2020, 'VP'
'SV002199','NS038', 'HP064', 1, 2020, 'VP'
'SV002224','NS038', 'HP064', 1, 2020, 'VP'
'SV001864','NS038', 'HP064', 1, 2020, 'VP'
'SV001018','NS038', 'HP064', 1, 2020, 'VP'
'SV006468','NS039', 'HP027', 1, 2021, 'CQ'
'SV004526','NS039', 'HP027', 1, 2021, 'CQ'
'SV000651','NS039', 'HP027', 1, 2021, 'CQ'
'SV001533','NS039', 'HP027', 1, 2021, 'CQ'
'SV007584','NS039', 'HP027', 1, 2021, 'CQ'
'SV006774','NS039', 'HP027', 1, 2021, 'CQ'
'SV001920','NS039', 'HP027', 1, 2021, 'CQ'
'SV001926','NS039', 'HP027', 1, 2021, 'CQ'
'SV004139','NS039', 'HP027', 1, 2021, 'CQ'
'SV004816','NS039', 'HP027', 1, 2021, 'CQ'
'SV001046','NS039', 'HP027', 1, 2021, 'CQ'
'SV002446','NS039', 'HP027', 1, 2021, 'CQ'
'SV002834','NS039', 'HP027', 1, 2021, 'CQ'
'SV004313','NS039', 'HP027', 1, 2021, 'CQ'
'SV005572','NS039', 'HP027', 1, 2021, 'CQ'
'SV004869','NS039', 'HP027', 1, 2021, 'CQ'
'SV001860','NS039', 'HP027', 1, 2021, 'CQ'
'SV007576','NS039', 'HP027', 1, 2021, 'CQ'
'SV000200','NS039', 'HP027', 1, 2021, 'CQ'
'SV007188','NS039', 'HP027', 1, 2021, 'CQ'
'SV007748','NS039', 'HP027', 1, 2021, 'CQ'
'SV003582','NS039', 'HP027', 1, 2021, 'CQ'
'SV003899','NS039', 'HP027', 1, 2021, 'CQ'
'SV003146','NS039', 'HP027', 1, 2021, 'CQ'
'SV001770','NS039', 'HP027', 1, 2021, 'CQ'
'SV005821','NS039', 'HP027', 1, 2021, 'CQ'
'SV006817','NS039', 'HP027', 1, 2021, 'CQ'
'SV006372','NS039', 'HP027', 1, 2021, 'CQ'
'SV006322','NS039', 'HP027', 1, 2021, 'CQ'
'SV003260','NS039', 'HP027', 1, 2021, 'CQ'
'SV007835','NS040', 'HP014', 2, 2024, 'CQ'
'SV003288','NS040', 'HP014', 2, 2024, 'CQ'
'SV002337','NS040', 'HP014', 2, 2024, 'CQ'
'SV005548','NS040', 'HP014', 2, 2024, 'CQ'
'SV003274','NS040', 'HP014', 2, 2024, 'CQ'
'SV001568','NS040', 'HP014', 2, 2024, 'CQ'
'SV000790','NS040', 'HP014', 2, 2024, 'CQ'
'SV001963','NS040', 'HP014', 2, 2024, 'CQ'
'SV002912','NS040', 'HP014', 2, 2024, 'CQ'
'SV007220','NS040', 'HP014', 2, 2024, 'CQ'
'SV005120','NS040', 'HP014', 2, 2024, 'CQ'
'SV006632','NS040', 'HP014', 2, 2024, 'CQ'
'SV001503','NS040', 'HP014', 2, 2024, 'CQ'
'SV005845','NS040', 'HP014', 2, 2024, 'CQ'
'SV006829','NS040', 'HP014', 2, 2024, 'CQ'
'SV003414','NS040', 'HP014', 2, 2024, 'CQ'
'SV002919','NS040', 'HP014', 2, 2024, 'CQ'
'SV000965','NS040', 'HP014', 2, 2024, 'CQ'
'SV006954','NS040', 'HP014', 2, 2024, 'CQ'
'SV005593','NS040', 'HP014', 2, 2024, 'CQ'
'SV003697','NS040', 'HP014', 2, 2024, 'CQ'
'SV002452','NS040', 'HP014', 2, 2024, 'CQ'
'SV006447','NS040', 'HP014', 2, 2024, 'CQ'
'SV000535','NS040', 'HP014', 2, 2024, 'CQ'
'SV002412','NS040', 'HP014', 2, 2024, 'CQ'
'SV004085','NS040', 'HP014', 2, 2024, 'CQ'
'SV006128','NS040', 'HP014', 2, 2024, 'CQ'
'SV005147','NS040', 'HP014', 2, 2024, 'CQ'
'SV005966','NS040', 'HP014', 2, 2024, 'CQ'
'SV004979','NS040', 'HP014', 2, 2024, 'CQ'
'SV007512','NS041', 'HP031', 2, 2025, 'CQ'
'SV005241','NS041', 'HP031', 2, 2025, 'CQ'
'SV004502','NS041', 'HP031', 2, 2025, 'CQ'
'SV004056','NS041', 'HP031', 2, 2025, 'CQ'
'SV001945','NS041', 'HP031', 2, 2025, 'CQ'
'SV004613','NS041', 'HP031', 2, 2025, 'CQ'
'SV001986','NS041', 'HP031', 2, 2025, 'CQ'
'SV003114','NS041', 'HP031', 2, 2025, 'CQ'
'SV002476','NS041', 'HP031', 2, 2025, 'CQ'
'SV005895','NS041', 'HP031', 2, 2025, 'CQ'
'SV000618','NS041', 'HP031', 2, 2025, 'CQ'
'SV003504','NS041', 'HP031', 2, 2025, 'CQ'
'SV006797','NS041', 'HP031', 2, 2025, 'CQ'
'SV003717','NS041', 'HP031', 2, 2025, 'CQ'
'SV001531','NS041', 'HP031', 2, 2025, 'CQ'
'SV001030','NS041', 'HP031', 2, 2025, 'CQ'
'SV005445','NS041', 'HP031', 2, 2025, 'CQ'
'SV005714','NS041', 'HP031', 2, 2025, 'CQ'
'SV006934','NS041', 'HP031', 2, 2025, 'CQ'
'SV004096','NS041', 'HP031', 2, 2025, 'CQ'
'SV001107','NS041', 'HP031', 2, 2025, 'CQ'
'SV001250','NS041', 'HP031', 2, 2025, 'CQ'
'SV003388','NS041', 'HP031', 2, 2025, 'CQ'
'SV003362','NS041', 'HP031', 2, 2025, 'CQ'
'SV005966','NS041', 'HP031', 2, 2025, 'CQ'
'SV004845','NS041', 'HP031', 2, 2025, 'CQ'
'SV000660','NS041', 'HP031', 2, 2025, 'CQ'
'SV005978','NS041', 'HP031', 2, 2025, 'CQ'
'SV006756','NS041', 'HP031', 2, 2025, 'CQ'
'SV001072','NS041', 'HP031', 2, 2025, 'CQ'
'SV001766','NS042', 'HP038', 1, 2023, 'CTTT'
'SV005551','NS042', 'HP038', 1, 2023, 'CTTT'
'SV003392','NS042', 'HP038', 1, 2023, 'CTTT'
'SV005476','NS042', 'HP038', 1, 2023, 'CTTT'
'SV004790','NS042', 'HP038', 1, 2023, 'CTTT'
'SV007361','NS042', 'HP038', 1, 2023, 'CTTT'
'SV002232','NS042', 'HP038', 1, 2023, 'CTTT'
'SV001857','NS042', 'HP038', 1, 2023, 'CTTT'
'SV004914','NS042', 'HP038', 1, 2023, 'CTTT'
'SV004028','NS042', 'HP038', 1, 2023, 'CTTT'
'SV007547','NS042', 'HP038', 1, 2023, 'CTTT'
'SV007958','NS042', 'HP038', 1, 2023, 'CTTT'
'SV004236','NS042', 'HP038', 1, 2023, 'CTTT'
'SV004409','NS042', 'HP038', 1, 2023, 'CTTT'
'SV007753','NS042', 'HP038', 1, 2023, 'CTTT'
'SV004241','NS042', 'HP038', 1, 2023, 'CTTT'
'SV000129','NS042', 'HP038', 1, 2023, 'CTTT'
'SV007204','NS042', 'HP038', 1, 2023, 'CTTT'
'SV003752','NS042', 'HP038', 1, 2023, 'CTTT'
'SV003300','NS042', 'HP038', 1, 2023, 'CTTT'
'SV003353','NS042', 'HP038', 1, 2023, 'CTTT'
'SV004561','NS042', 'HP038', 1, 2023, 'CTTT'
'SV006002','NS042', 'HP038', 1, 2023, 'CTTT'
'SV002602','NS042', 'HP038', 1, 2023, 'CTTT'
'SV006356','NS042', 'HP038', 1, 2023, 'CTTT'
'SV003596','NS042', 'HP038', 1, 2023, 'CTTT'
'SV003325','NS042', 'HP038', 1, 2023, 'CTTT'
'SV001232','NS042', 'HP038', 1, 2023, 'CTTT'
'SV003407','NS042', 'HP038', 1, 2023, 'CTTT'
'SV002689','NS042', 'HP038', 1, 2023, 'CTTT'
'SV001664','NS043', 'HP043', 3, 2023, 'CQ'
'SV004737','NS043', 'HP043', 3, 2023, 'CQ'
'SV007391','NS043', 'HP043', 3, 2023, 'CQ'
'SV000080','NS043', 'HP043', 3, 2023, 'CQ'
'SV007522','NS043', 'HP043', 3, 2023, 'CQ'
'SV006632','NS043', 'HP043', 3, 2023, 'CQ'
'SV001738','NS043', 'HP043', 3, 2023, 'CQ'
'SV000218','NS043', 'HP043', 3, 2023, 'CQ'
'SV004743','NS043', 'HP043', 3, 2023, 'CQ'
'SV007593','NS043', 'HP043', 3, 2023, 'CQ'
'SV007502','NS043', 'HP043', 3, 2023, 'CQ'
'SV003306','NS043', 'HP043', 3, 2023, 'CQ'
'SV007270','NS043', 'HP043', 3, 2023, 'CQ'
'SV001360','NS043', 'HP043', 3, 2023, 'CQ'
'SV005912','NS043', 'HP043', 3, 2023, 'CQ'
'SV002644','NS043', 'HP043', 3, 2023, 'CQ'
'SV000460','NS043', 'HP043', 3, 2023, 'CQ'
'SV006754','NS043', 'HP043', 3, 2023, 'CQ'
'SV004163','NS043', 'HP043', 3, 2023, 'CQ'
'SV006628','NS043', 'HP043', 3, 2023, 'CQ'
'SV005666','NS043', 'HP043', 3, 2023, 'CQ'
'SV002343','NS043', 'HP043', 3, 2023, 'CQ'
'SV005596','NS043', 'HP043', 3, 2023, 'CQ'
'SV001909','NS043', 'HP043', 3, 2023, 'CQ'
'SV003447','NS043', 'HP043', 3, 2023, 'CQ'
'SV005881','NS043', 'HP043', 3, 2023, 'CQ'
'SV003627','NS043', 'HP043', 3, 2023, 'CQ'
'SV001515','NS043', 'HP043', 3, 2023, 'CQ'
'SV007678','NS043', 'HP043', 3, 2023, 'CQ'
'SV002839','NS043', 'HP043', 3, 2023, 'CQ'
'SV005477','NS044', 'HP054', 3, 2025, 'VP'
'SV003202','NS044', 'HP054', 3, 2025, 'VP'
'SV002467','NS044', 'HP054', 3, 2025, 'VP'
'SV004827','NS044', 'HP054', 3, 2025, 'VP'
'SV005610','NS044', 'HP054', 3, 2025, 'VP'
'SV005193','NS044', 'HP054', 3, 2025, 'VP'
'SV005597','NS044', 'HP054', 3, 2025, 'VP'
'SV006418','NS044', 'HP054', 3, 2025, 'VP'
'SV001286','NS044', 'HP054', 3, 2025, 'VP'
'SV002177','NS044', 'HP054', 3, 2025, 'VP'
'SV000613','NS044', 'HP054', 3, 2025, 'VP'
'SV002645','NS044', 'HP054', 3, 2025, 'VP'
'SV005505','NS044', 'HP054', 3, 2025, 'VP'
'SV004416','NS044', 'HP054', 3, 2025, 'VP'
'SV002558','NS044', 'HP054', 3, 2025, 'VP'
'SV005766','NS044', 'HP054', 3, 2025, 'VP'
'SV005645','NS044', 'HP054', 3, 2025, 'VP'
'SV006619','NS044', 'HP054', 3, 2025, 'VP'
'SV000936','NS044', 'HP054', 3, 2025, 'VP'
'SV000094','NS044', 'HP054', 3, 2025, 'VP'
'SV004985','NS044', 'HP054', 3, 2025, 'VP'
'SV002742','NS044', 'HP054', 3, 2025, 'VP'
'SV001971','NS044', 'HP054', 3, 2025, 'VP'
'SV002186','NS044', 'HP054', 3, 2025, 'VP'
'SV005912','NS044', 'HP054', 3, 2025, 'VP'
'SV002814','NS044', 'HP054', 3, 2025, 'VP'
'SV000536','NS044', 'HP054', 3, 2025, 'VP'
'SV001399','NS044', 'HP054', 3, 2025, 'VP'
'SV007424','NS044', 'HP054', 3, 2025, 'VP'
'SV005059','NS044', 'HP054', 3, 2025, 'VP'
'SV004470','NS045', 'HP052', 2, 2024, 'CTTT'
'SV000552','NS045', 'HP052', 2, 2024, 'CTTT'
'SV003312','NS045', 'HP052', 2, 2024, 'CTTT'
'SV007077','NS045', 'HP052', 2, 2024, 'CTTT'
'SV006267','NS045', 'HP052', 2, 2024, 'CTTT'
'SV001657','NS045', 'HP052', 2, 2024, 'CTTT'
'SV002764','NS045', 'HP052', 2, 2024, 'CTTT'
'SV002352','NS045', 'HP052', 2, 2024, 'CTTT'
'SV006928','NS045', 'HP052', 2, 2024, 'CTTT'
'SV004762','NS045', 'HP052', 2, 2024, 'CTTT'
'SV004322','NS045', 'HP052', 2, 2024, 'CTTT'
'SV005588','NS045', 'HP052', 2, 2024, 'CTTT'
'SV004700','NS045', 'HP052', 2, 2024, 'CTTT'
'SV006631','NS045', 'HP052', 2, 2024, 'CTTT'
'SV002922','NS045', 'HP052', 2, 2024, 'CTTT'
'SV003805','NS045', 'HP052', 2, 2024, 'CTTT'
'SV005169','NS045', 'HP052', 2, 2024, 'CTTT'
'SV007909','NS045', 'HP052', 2, 2024, 'CTTT'
